Original_Entry_ID,pXC50,Gene_Symbol,SMILES
59322682,6.66154,EGFR,O1C(=C(C2=C(N[C@@H](C3=CC=CC=C3)CO)N=CN=C12)C4=CC(NC(=O)C)=CC=C4)C5=CC=CC=C5
CHEMBL157541,5.06,EGFR,C1(=C(C=2C=CC=CC2N1C)C(C=3C=CC(C(O)=O)=CC3)=O)S
CHEMBL111307,5.75,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC3=CC(Br)=C(C=C3)C
CHEMBL542887,6.17,EGFR,C(C(C1=CC(=C(OCC=2C=CC=CC2)C=C1)O)=O)(CN(C)C)=C
CHEMBL345641,4.0,EGFR,C1(=C(NC=2C1=CC=CC2)SSC3=C(C(NC4=CC=CC=C4)=O)C=5C=CC=CC5N3)C(NC6=CC=CC=C6)=O
CHEMBL1095131,3.79,EGFR,C1(=NC(=C2C(=N1)NC(=C2)CC=3C=CC(=CC3Cl)Cl)NC=4C=C(C=CC4)F)N
CHEMBL429827,7.07,EGFR,C1=CC(C)=C2C(=NC=NN12)NC=3C=C4C(=CC3)N(N=C4)CC5=CC=CC=C5
CHEMBL1254364,4.89,EGFR,C1=C(Br)C=CC=C1NC2=NC(N)=NC=3N(C(=CC23)CC4=C(C=CC=C4)C)C
CHEMBL2437301,4.26,EGFR,N1(C(=CSC1=N)C2=CC=CC=C2)CC(N3CCOCC3)=O
CHEMBL1241776,5.13,EGFR,N=1C=NC=2N(N=C(C3=CC=C4C(C(=NC=N4)O)=C3)C2C1N)C(C)C
9794758,6.29243,EGFR,OC=1C(=CC=C(NC2=NC=NN3C2=CC=C3)C1)C
CHEMBL2047248,4.62,EGFR,N1=C(N=C2C(C3=CC=CC=C3C2)=C1NC4=CC=CC(=C4)Br)N
CHEMBL1683961,7.47,EGFR,C=1(C#CCCCN2CCOCC2)C(=NC=NC1C)NC=3C=C(C(=CC3)OCC4=CC(=CC=C4)F)Cl
CHEMBL79064,3.64,EGFR,C1=C(C=CC(=C1)C(C(C#N)C#N)=O)O
CHEMBL346553,5.21,EGFR,C1(=C(N(C)C=2C1=CC=CC2)SSC3=C(C=4C=CC=CC4N3C)C(C5=CC=C(C(=O)OC)C=C5)=O)C(C=6C=CC(C(=O)OC)=CC6)=O
CHEMBL1682546,5.7,EGFR,C1(=CC=C2C(=C1)C=NN2)C=3N=C(SC3)NCC4=CC=CC=C4
CHEMBL272477,7.85,EGFR,N=1C=CC=2C(C1)=C(N=CN2)NC=3C(=C(C=CC3)Br)N(CO)CO
70694245,7.29499,EGFR,ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)C=C)C3)C=CC1OCC4=NC=CC=C4
CHEMBL84141,4.28,EGFR,C1(=C(C2=CC=CC=C2N1C)CC(O)=O)SSC3=C(C4=CC=CC=C4N3C)CC(O)=O
CHEMBL211003,7.7,EGFR,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN([C@H](C)C(NC)=O)C
CHEMBL360780,6.79,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OCC)NC3=CC(Cl)=C(C(=C3)Cl)OCC4=CC=CC=C4
CHEMBL2426377,4.62,EGFR,C1(=CN=C(N=C1C=2C=NN3C2C=CC=C3)NC4=C(C=CC(=C4)NC(/C=C/CN(C)C)=O)OC)C
CHEMBL2437478,5.29,EGFR,C=1C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC(=CC4)NC(=O)C=C)=O)OC
CHEMBL368702,7.59,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN3CCC3)=O)OCC)NC4=CC(Cl)=C(C=C4)OCC5=CC=CC=C5
73352567,7.72816,EGFR,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(CNCCNS(=O)(=O)C)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5
44442748,,EGFR,O(C=1C=C([C@H]2[C@H](NC=3C=4C(N=CC3C#N)=CC(OC)=C(OC)C4)C2)C=CC1OC)C
73292363,6.11351,EGFR,ClC=1C(=NC(NC=2C=C(NC(=O)C=C)C(N3CCN(CC3)C)=CC2OC)=NC1)C=4C=5C(NC4)=CC=CC5
CHEMBL472544,6.21,EGFR,N=1C(NC=2C=CC(OCC3=CC=CC=C3)=C(C2)Cl)=C(C(N)=NC1)C(NNC(CCN4CCOCC4)=O)=O
CHEMBL1994074,5.7,EGFR,BrC1=CC=2C(=NNC2C=C1)C3=CC=CC=C3
CHEMBL1988300,5.7,EGFR,S1C=2C(C(C3=CC=C(N)C=C3)=C1)=C(N=CC2C=CC4=NC=5C(N4)=CC=CC5)N
CHEMBL3237941,4.49,EGFR,N1(C(C(C(C2C(CC(C=C12)(C)C)=O)C=3C(=NN(C3Cl)C=4C=CC=CC4)C)C#N)=N)C5=CN=CC=C5
CHEMBL92985,7.25,EGFR,C=1(C2=C(C=CC=C2)N=CN1)NC=3C=C(F)C=CC3
10671481,9.29243,EGFR,BrC=1C=C(NC2=NC=NC=3C2=CC(NC(=O)CCN4CCOCC4)=CC3)C=CC1
CHEMBL56142,7.01,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OCCN3CCCCC3)OC)NC4=CC(Cl)=C(C=C4)F
CHEMBL460743,8.96,EGFR,C1(=NC=C2C(=C1)C(=NC=N2)NC=3C=CC=C(Br)C3)CC(/C=C/C(=O)NCCCN(C)C)=O
CHEMBL1969301,5.7,EGFR,O=C(NC=1N(C=2C(N1)=CC(N(C(=O)C3CCCCC3)C)=CC2)CCCC)C4=CC(=CC=C4)C#N
90655170,7.03152,EGFR,ClC1=CC(NC=2N=CN=C3SC(NC(=O)/C=C/CN(CCCN(C)C)C)=CC23)=CC=C1F
CHEMBL1242285,6.6,EGFR,N1=CN=C2C(=C1N)C(C=3C=C(C=C(C3)Br)O)=NN2C(C)C
CHEMBL78700,6.3,EGFR,S1C(=CC2=C1C(NC3=CC=4C=C(C)NC4C=C3)=CC=N2)C5=CC=C(C=C5)CNCCCO
CHEMBL428039,6.1,EGFR,C=1(C=C2C(=NC=NC2=CC1OCC)NC3=CC(C(=CC3=O)OC)=O)NC(=O)/C=C/CN(C)C
16007391,6.92082,EGFR,FC=1C=C(NC(=O)CC=2NN=C(NC3=NC=NC4=C3C=CC(OCCCN(CCO)CC)=C4)C2)C=CC1
44564359,9.14026,EGFR,BrC=1C=C(NC2=NC=NC=3C2C(=NC3)NC(=O)C=C)C=CC1F
CHEMBL1683964,6.92,EGFR,C=1(/C=C/C2=CC=C(C=C2)CN3CCOCC3)C(=NC=NC1C)NC4=CC=C(C(=C4)Cl)OCC=5C=CC=C(C5)F
CHEMBL1975233,5.7,EGFR,ClC=1C(=CC(OC)=C(NC(=O)NC=2N=CC(=NC2)C#N)C1)C
90655276,6.24033,EGFR,FC(F)(F)C1=C(CN2CCN(CC2)C)C=CC(NC(=O)C3=CC(NC(=O)C=4N=CC=CC4)=C(C=C3)C)=C1
CHEMBL166307,8.41,EGFR,C=1(C=2C(=CN=C(C2)NCCCNN3CCN(CC3)C)N=CN1)NC4=CC(Br)=CC=C4
72164486,5.29243,EGFR,ClC1=CC(NC2=NC=NC=3C2=CC(NCCCSC)=CC3)=CC=C1
CHEMBL2064391,5.17,EGFR,C=1C2=C(N(C(O2)=O)CCCN3CCOCC3)C=C4C(=NC=NC14)NC5=CC=CC(=C5)C(C)=O
CHEMBL1683975,6.57,EGFR,C=1(C#CCCNCC2=CC=CC=C2)C(=NC=NC1C)NC=3C=C(C(=CC3)OCC4=CC(=CC=C4)F)Cl
11667893,7.82391,EGFR,O=C(NC1=CC=2NCC(C2C=C1)(C)C)C3=C(NCC4=CC=NC=C4)N=CC=C3
CHEMBL113996,4.87,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN3CCOCC3)=O)OC)NC4=CC(Cl)=C(C=C4)F
CHEMBL2002726,5.7,EGFR,O(C1=CC(C=2C=C3C(NN=C3C)=CC2)=CN=C1)CC(N)CC4=CC=CC=C4
CHEMBL342792,6.03,EGFR,S(/C(=C/C1=CC(O)=C(C(=C1)OC)O)/C#N)(/C(=C/C2=CC(O)=C(C(=C2)OC)O)/C#N)(=O)=O
CHEMBL286721,4.6,EGFR,C12=C(C(NC=3C=C(N)C=C(C3)Cl)=NC(=N1)N[C@H](C(C)C)CO)N=CN2C(C)C
CHEMBL65884,5.73,EGFR,COC1=CC=CC(=C1)N2N=CC3=C(N/N=C/C=4C=CC(F)=CC4)N=CN=C23
CHEMBL1973145,5.7,EGFR,S1C2=NC(=NC(N)=C2C(C3=CC=C(NC(=O)NC4=CC(=CC=C4)C)C=C3)=C1)N
CHEMBL1909411,7.23,EGFR,COC1=CC=C2N=CN=C(NC3=CC=C(OCC4=CC=CC=C4)C=C3)C2=C1
CHEMBL3133912,4.36,EGFR,O=S(=O)(C1=CC=C(NC2=NC=NC=3C2=CC(=CC3)NC(C=C)=O)C=C1)NC4=NC=CS4
71616518,7.25181,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CC(OCCCN4CC5(C4)COC5)=C(OC)C3)C=CC1F
CHEMBL109631,6.72,EGFR,N1(C=2N=C(NC=3C=C(C(=O)O)C=CC3)N=CC2C=C(C1=O)C4=C(Cl)C=CC=C4Cl)C
25026281,8.72125,EGFR,ClC1=C(OC=2C3=C(NN=C3)C=CC2)C=CC(NC4=NC=NC5=C4N(CCO)C=C5)=C1
CHEMBL2048903,8.72,EGFR,C(CN1C=CC2=NC=NC(=C21)NC=3C=C(C(=CC3)OC=4C5=CNN=C5C=CC4)Cl)O
CHEMBL1970142,5.7,EGFR,S1C2=C(C(C=3C=CC(NC(=O)NC4=CC=C(C=C4)C)=CC3)=C1)C(=NC=C2C5=CN(N=C5)C(C(=O)NC)C)N
CHEMBL531804,7.3,EGFR,CN(C)C=1C=C2C(NC3=CC=C4N=C(CC5=CC=CC=C5)NC4=C3)=NC=NC2=CN1
CHEMBL327307,10.14,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(Br)C(=CC3)Br
CHEMBL474324,6.33,EGFR,C1(=C(OCCOC)C=C2C(=NC=NC2=C1)C3=CNC4=C3C=C(C(=C4)F)Cl)OCCOC
CHEMBL1812434,5.37,EGFR,C=1C(/C=C/C(NC=2C=C3C(N=CN=C3NC=4C=C(C=CC4)Br)=CC2)=O)=C(C=CC1)Br
CHEMBL342828,9.25,EGFR,C=1(C2=CC(NC(/C=C/C(=O)NCCCN3C=NC=C3)=O)=NC=C2N=CN1)NC4=CC(Br)=CC=C4
24897276,7.52288,EGFR,FC=1C=C(CN2N=CC=3C2=CC=C(NC4=NC=NC(N)=C4/C=N/N5CCCCC5)C3)C=CC1
CHEMBL334697,9.77,EGFR,C12=C(N=CN=C1C=NC(=C2)N(C(C=C)=O)C)NC=3C=C(Br)C=CC3
CHEMBL419409,5.36,EGFR,C=1C=C(C=C(C(=O)C=2C=CC(NC3=C(C=C(C=C3)F)F)=CC2)C1OC)C#CC(C)(C)N
CHEMBL191384,4.6,EGFR,C=1(C=NC=CC1)CCNC2=NC(C(C3=NC=4C(S3)=CC=CC4)C#N)=CC=N2
76331568,7.48149,EGFR,O=C(O)C1CCN([C@@](CC2=CC=CC=C2)(C)C#CC3=NC=NC=4C3=CC(OC)=C(OC)C4)CC1
CHEMBL148984,4.64,EGFR,C/1(\C(NC2=C1C=CC(C3=CC=C(C=C3)OC)=C2)=O)=C\C=4NC=C(C4C)CCC(O)=O
CHEMBL381575,3.9,EGFR,C=1(N=C2C(=C3CCCCC13)C(=NN2)N)C=4OC=CC4
CHEMBL2325105,5.25,EGFR,C=1C(=CC=C(C1)C=2CC(N(N2)C(N)=S)C3=C4C(=CC=C3)C=CC=C4)Br
CHEMBL60472,5.44,EGFR,C1(=C(C=2C=CC(=CC2N1C)OC)C(NC=3C=CC=CC3)=O)SSC4=C(C5=CC=C(C=C5N4C)OC)C(NC6=CC=CC=C6)=O
CHEMBL186580,6.31,EGFR,C1=2C(NC3=CC(NC(=O)C=4C=CC=CC4)=C(C=C3F)F)=NC=NC1=CC(=C(C2)OC)OC
CHEMBL310827,8.3,EGFR,C=12SC(C=3C=CC=CC3)=CC1N=CN=C2NC4=CC=5C(=CNC5C=C4)C
CHEMBL383899,4.19,EGFR,O=C(NC=1C=C(C=CC1)NC2=NC=CC(=N2)NC3=CC(C(F)(F)F)=CC=C3)C4CC4
CHEMBL216039,6.1,EGFR,N1=C(C2=C(NC3=C(C=C(C(OC)=C3)OC)CN2)N=C1)NCC4=CC(=CC=C4)OC
CHEMBL176199,7.64,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OCC)NC3=CC(Cl)=C(C=C3)OCC=4OC=CC4
CHEMBL3088222,5.59,EGFR,C=1C=CC=C(C1O)C(N/N=C(/CN2C(=CN=C2C)N(=O)=O)\C3=CC=C(C=C3)Br)=O
CHEMBL501256,4.03,EGFR,N=1C(N)=C2N=CN(CC(C=3C=NC=CC3)=O)C2=NC1
CHEMBL339727,4.95,EGFR,C1(=NC(CC2=CC=C(C=C2)OC)=C(N1C)CC=3C=CC(=CC3)O)NC4=NC(=O)N(C4=O)C
CHEMBL3233762,5.37,EGFR,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(CN(C)CCN(C)C)=O
CHEMBL336410,5.15,EGFR,C1=C(C=2C=CC=CC2N1)CC(NC(C(F)(F)F)=O)C(NCC3=CC=CC=C3)=O
44355908,5.1549,EGFR,C=1NC=2C(C1C[C@@H](NC(=O)C(F)(F)F)C(=O)NCC3=CC=CC=C3)=CC=CC2
CHEMBL1983945,5.7,EGFR,O=C(NC=1C=C(C=NC1)C=CC2=CC=NC=C2)C(N)CC=3C=4C(NC3)=CC=CC4
CHEMBL308593,6.64,EGFR,C12=C(NC(=C1C=3C=CC=CC3)C)N=CN=C2NC4=CC(Cl)=CC=C4
76336599,5.43063,EGFR,BrC1=CC(F)=C(NC=2N=CN=C3SC4=C(CCN(C4)C(=O)C=C)C32)C=C1
CHEMBL1812559,5.29,EGFR,C=1C(=CC=C(C1)N(=O)=O)/C=C/C(NC=2C=C3C(N=CN=C3NC=4C=C(C=CC4)Br)=CC2)=O
58191997,7.48149,EGFR,BrC=1C=C(NC2=NC=NC3=C2C=C(OCC4=CC=C(C=C4)C(=O)NC=5C(N)=CC=CC5)C=C3)C=CC1
CHEMBL328691,7.92,EGFR,C1(=C2C(C=CC(NC(=O)OC)=C2)=NC=N1)NC=3C=C(Br)C=CC3
CHEMBL1914664,7.28,EGFR,C1=NC(=C2C=C(C3=CC=C(C=C3)O)NC2=N1)NCC4=CC=CC(=C4)F
CHEMBL2324870,6.28,EGFR,C=1C(=CC=C(C1)C=2CC(N(N2)C(N)=S)C3=CC=4C(C=C3)=CC=CC4)Cl
71456241,6.14327,EGFR,ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)/C=C/CN(NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C)C3)C=CC1OCC4=CC=CC=C4
CHEMBL179451,7.59,EGFR,C=1(C=2C(=CC=C(C2)NCCCl)N=CN1)NC=3C=C(Cl)C=CC3
CHEMBL131715,5.15,EGFR,[C@]12(N3C4=C5C(C6=C(N5[C@@H](O1)C[C@@H]([C@@H]2OC)N(C(C7=CC=C(C=C7)Cl)=O)C)C=CC=C6)=C8C(=C4C9=C3C=CC=C9)CNC8=O)C
CHEMBL388286,5.4,EGFR,C=1(/N=N/NCCN(CCCl)C2=CC=C(C=C2)OC)C=C3C(=NC=NC3=CC1)NC=4C=CC=C(Cl)C4
CHEMBL1242202,6.57,EGFR,N=1C=NC=2N(N=C(C3=CC=C(C(O)=C3)OC)C2C1N)C4CCC(C4)C
CHEMBL128987,8.49,EGFR,N1=CN=C(NC=2C=CC=C(Br)C2)C=3C1=CC(=NC3)NCCN4CCOCC4
CHEMBL257478,5.7,EGFR,C1=C(C=2C(=NC=NC2C=C1)NC=3C=CC(OC4=CN=C(C=C4)C)=C(C)C3)O[C@@H](C(N(CCO)C)=O)C
CHEMBL202360,8.8,EGFR,C=1(C=CC=2C(C1)=C(NC=3C=CC=C(C3)Br)N=CN2)NC(C#C)=O
CHEMBL411897,7.55,EGFR,N1=CN=C(C2=C1NN=C2OCCN3CCC(CC3)OC)NC=4C=C(C(=CC4)OCC5=NC=CC=C5)Cl
CHEMBL1173652,5.11,EGFR,C=1C(=CC=CC1)/C=C/C(=O)OCCN2C(=CN=C2C)N(=O)=O
CHEMBL419501,7.07,EGFR,C=1(C=2C(=CC=C(NC(/C=C/CN3[C@@H](COC)CCC3)=O)C2)N=CN1)NC4=CC(Br)=CC=C4
CHEMBL2112370,6.88,EGFR,C=1(C=2C(=CC=C(NC(/C=C/CN3[C@H](COC)CCC3)=O)C2)N=CN1)NC4=CC(Br)=CC=C4
CHEMBL2112369,6.71,EGFR,C=1(C=2C(=CC=C(NC(/C=C\CN3[C@H](COC)CCC3)=O)C2)N=CN1)NC4=CC(Br)=CC=C4
CHEMBL1945645,4.74,EGFR,O=S(NC(=O)C1=CN=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)=O
CHEMBL1987007,5.7,EGFR,S1C2=NNC(=C2C=C1C(=O)NC3CCN(CC3)C)C4=CC=CC=C4
CHEMBL597950,7.62,EGFR,C=1(C(O)=CC=2C(C1)=C(N=CN2)NC3=CC(=C(C=C3)F)Cl)OCC=C=C
CHEMBL1980802,5.7,EGFR,ClC1=CC=2NC(=O)NC=3N=C(OCC(O)C(O)COC2C=C1)C(=NC3)C#N
CHEMBL2283249,4.99,EGFR,C1=CC=CC(=C1)/C=C/C(NC2=CC=C(C=C2)OCC)=O
CHEMBL427832,8.92,EGFR,N=1C=CC2=NC=NC(=C2C1)NC3=CC=CC(Br)=C3NCCCN(CCO)CCO
CHEMBL394574,6.6,EGFR,C1(=CC=C2C(=C1)C(NC3=CC(=C(C=C3)F)Cl)=NC=N2)NC(CCBr)=O
CHEMBL1988437,5.7,EGFR,S(C=1C=C2NN=C(C2=CC1)C=CC3=NC=CC=C3)C=4C(C(=O)NC)=CC=CC4
CHEMBL1289926,5.64,EGFR,C1=CC=CN=C1/C=C/C=2C=3C=CC(=CC3NN2)SC4=C(C=CC=C4)C(=O)NC
6450551,5.63827,EGFR,S(C1=CC2=NNC(=C2C=C1)/C=C/C=3N=CC=CC3)C=4C(=CC=CC4)C(=O)NC
CHEMBL231209,5.7,EGFR,C=1C(C=2C3=C(SC2)C=CN=C3N)=CC=C(NC(NC=4C=C(C=CC4)F)=O)C1
CHEMBL2347227,5.6,EGFR,C(C(C=NC1=CC2=C(N=CN=C2C=C1)NC=3C=CC(=CC3)Cl)C(=O)OCC)(=O)OCC
CHEMBL2064386,6.85,EGFR,C1=C2C(C(NC3=CC=C(C=C3)OCC4=CC=CC=C4)=NC=N2)=CC=5N(C(OC51)=O)CCCN6CCOCC6
CHEMBL1645475,6.89,EGFR,N=1N2C=CC(=C2C(=NC1)NC=3C=C(C=C(C3)Cl)Cl)CN4CCC(CC4)N
CHEMBL213561,4.94,EGFR,C=1C=CC(CCN2/C(/C(NC2=O)=O)=C/C3=CC=CC=C3)=CC1Cl
CHEMBL1448,4.98,EGFR,C=1(C=CC(=CC1Cl)N(=O)=O)NC(=O)C=2C(=CC=C(C2)Cl)O
CHEMBL28324,4.6,EGFR,C1(=CC=CC=2C1=CC=NC2)S(N([C@@H](CC3=CC=C(C=C3)OS(C=4C=5C(C=CC4)=CN=CC5)(=O)=O)C(N6CCN(C7=CC=CC=C7)CC6)=O)C)(=O)=O
CHEMBL1087760,5.6,EGFR,C1(=CC(=CC=C1)C)C(O)=NN2C(=C3C(=C(N=N3)C=4C=CC(=CC4)Cl)N=C2CC5CCCCC5)O
CHEMBL1997129,6.4,EGFR,O=C1NCCC=2NC(=CC21)C=3C=C(N=CC3)C=CC4=CC=CC=C4
CHEMBL501050,6.2,EGFR,N1=CN=C(C2=C1C=C(C#C[C@@H]3C[C@H](CN3)OC(N4CCOCC4)=O)S2)NC=5C=C(C(=CC5)SC6=CC(=CC=C6)F)Cl
CHEMBL1928291,8.26,EGFR,C(C1=CC=2C=CC=CC2N1)(=O)C3=CC4=C(S3)N=CN=C4NC=5C=CC(=C(C5)Cl)F
56670197,5.82102,EGFR,ClC1=CC=C(S(=O)(=O)NC(=O)CN2C(=NC=C2N(=O)=O)C)C=C1
CHEMBL90595,7.24,EGFR,C=1(C=2C(=CC=C(NC(C#CCN3CCCCC3)=O)C2)N=CN1)NC=4C=C(Br)C=CC4
CHEMBL178953,5.0,EGFR,N=1C=NC2=NN3C(C=CC=C3)=C2C1NC(=O)NC=4C=C(C=CC4)C#N
CHEMBL1645466,8.0,EGFR,N=1N2C=CC(=C2C(=NC1)NC3=CC=CC(=C3)C#C)CN4CCC(CC4)N
CHEMBL1965660,5.7,EGFR,ClC=1C(C=2NC(=CC2C(=O)N)C=3N=C(N=CC3)N)=CC=C(Cl)C1
CHEMBL1802727,4.6,EGFR,C=1C=CC=2N/C(/C(=N/OCCC(CO)O)/C2C1)=C\3/C4=C(C=CC=C4)NC3=O
CHEMBL1271950,6.14,EGFR,N=1C2=C(C=3CCCCC3S2)C(N[C@@H](C4=CC=CC=C4)CO)=NC1
CHEMBL395883,6.37,EGFR,C=1N2C(C(=NC=N2)NC=3C=C4C=NN(C4=CC3)CC5=CC(=CC=C5)F)=C(COC[C@H]6OCCNC6)C1OC
CHEMBL346863,7.4,EGFR,C12=C(SC3=C1N=CN=C3NC=4C=C(Br)C=CC4)N=CS2
CHEMBL461140,5.48,EGFR,N1=CC=C(C=C1/C=C/C2=CC=C(C=C2)OCCN(C)C)C=3NC=4C(C3)=C(N=CN4)O
CHEMBL47660,5.0,EGFR,C(=C/C=1C(=CC=C(C1)O)O)(\C(=O)N)/C#N
CHEMBL184682,6.0,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(NC(C=4C=C(N(C)C)C=CC4)=O)C(=CC3)Cl
CHEMBL308134,4.31,EGFR,N(C=1C(=CC=C(C=C(C#N)C#N)C1)O)(=O)=O
CHEMBL413779,5.7,EGFR,C1CCOC=2N=C(NC(NC=3C=C(C(=CC3OCC1)OCCO)Cl)=O)C=NC2C#N
CHEMBL1999811,5.7,EGFR,S1N=C2C(=N1)C=CC=C2NC(=O)NN=CC=3C(O)=CC(O)=CC3
CHEMBL169467,5.47,EGFR,C1=2N(C=C(C1=C(N)N=CN2)C=3C=C(O)C=CC3)C(CC4=CC=C(C=C4)OC)CO
72737209,6.78252,EGFR,ClC=1C=C(NC2=NC=NC3=CC(O[C@H]4CCOC4)=C(NC(=O)NCCN5CCCCC5)C=C32)C=CC1F
CHEMBL2087357,8.15,EGFR,C12=C(OCCSCCO1)C=C3C(=C2)C(=NC=N3)NC=4C=C(C=CC4)Br
CHEMBL93784,7.19,EGFR,C=1(C=2C(=CC=C(NC(C#CCN3C(COC)CCC3)=O)C2)N=CN1)NC=4C=C(Br)C=CC4
CHEMBL3098325,6.05,EGFR,C=1C(=C(C=C2C1N=C(N=C2NC=3C=CC(=CC3)C(N)=O)Cl)OC)OC
CHEMBL1958216,5.94,EGFR,C1(=CC=C(C=C1)C2=NN(C(C3=CC=C(C=C3)C)C2)C4=NC(=CS4)O)C
CHEMBL2336355,5.29,EGFR,C1=CC=CC(=C1)/C=C/C(NC=2C(=CC=CC2)OC)=O
CHEMBL162034,8.96,EGFR,C=1(C=2C(=CN=C(C2)NCCN(C)C)N=CN1)NC3=CC(Br)=CC=C3
9894581,7.58503,EGFR,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(COCCS(=O)(=O)C)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5
CHEMBL77298,4.3,EGFR,C=1(C(=CC(=CC1OC)C=C(C#N)C#N)Br)O
CHEMBL544865,6.35,EGFR,C=12SC3=C(C1N=CN=C2NC=4C=C(Br)C=CC4)C=C(C(=C3)OC)OC
CHEMBL57990,7.31,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OCCCN(C)C)OC)NC3=CC(Cl)=C(C=C3)F
CHEMBL150280,6.58,EGFR,C1=2C(=NC3=C1C=CC=C3)N=CNC2NC=4C=CC=CC4
CHEMBL543904,6.3,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC3=CC(=C(C(=C3)OC)OC)OC
CHEMBL433520,8.34,EGFR,C=1(C=2C(=CN=C(C2)NCC(CN(CC)CC)O)N=CN1)NC3=CC(Br)=CC=C3
CHEMBL215814,7.1,EGFR,C=S(O)(O)=CCNCC1=CC=C(O1)C2=CC=C3N=CN=C(NC4=CC=C(OCC5=CC=CC(F)=C5)C(=C4)C(F)(F)F)C3=C2
CHEMBL1979970,5.7,EGFR,FC1=C(C2=NN=C3NN=C(NC(=O)CCC)C3=C2)C=CC=C1F
CHEMBL1958211,5.1,EGFR,C=1(C=CC(=CC1)C2=NN(C(C3=CC=C(C=C3)OC)C2)C4=NC(=CS4)O)Br
CHEMBL129930,5.02,EGFR,C=1(C(=O)OC)C(=CC=C(NCC=2C(=CC=C(C2)O)O)C1)OC
CHEMBL221271,4.6,EGFR,C=1(C=C(N(=O)=O)C=CC1)C=2OC(=CC2)/C=N\N/C(=N/N(=O)=O)/N
CHEMBL308339,2.85,EGFR,C1(C(NC(NC1=O)=O)=O)=C(C#N)C#N
CHEMBL591213,5.04,EGFR,C=1(C=C(O)C=2C(C=C(OC2C1)C=3C=CC=CC3)=O)OCC(OCCCCCC)=O
CHEMBL7939,6.15,EGFR,N1C(C2=CC(NC=3C=CC(=CC3)F)=C(C=C2C1=O)NC4=CC=C(C=C4)F)=O
CHEMBL2006785,5.7,EGFR,ClC1=C2C(NC(=O)C=3C=CC(=CC3)C)=C(SC2=CC=C1Cl)C#N
CHEMBL178306,5.0,EGFR,N=1C=NC2=NN3C(C=CC=C3)=C2C1NC(=O)NC=4C=C(C=CC4)C(F)(F)F
CHEMBL43417,4.34,EGFR,C(=C\C=1C=C(I)C(=CC1)OC=2C=CC=CC2)(\C#N)/C=3N=CC=CC3
CHEMBL250524,7.1,EGFR,C1(=C(C=C2C(=C1)C(C#CC(C)(C)N(C3=CC=CC=C3)C)=NC=N2)OC)OC
CHEMBL555797,6.22,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C4C(=CC3)CCC4
86276227,6.74473,EGFR,O(C1=NC2=C(C=C1/C=N/NC(=O)CN3C(=NC=C3N(=O)=O)C)C=C(C=C2)C)C4=CC=C(C=C4)C
90655291,7.52288,EGFR,FC(F)(F)C1=C(CN2CCN(CC2)C)C=CC(NC(=O)C3=CC(NC(=O)C=4C=C5C(=NC4)NN=C5)=C(C=C3)C)=C1
CHEMBL1996791,5.7,EGFR,IC1=NN(C=2N=CN=C(N)C21)C3CCC(O)CC3
CHEMBL1947046,4.04,EGFR,N=1C=CC(NC2=C(C=CC=C2)OC)=NC1NC=3C(=CC=CC3)OC
CHEMBL180175,7.39,EGFR,C=1(N(C=CN1)C)SC2=C(C=C(NC=3C=4C(=CC(=C(C4)NC(/C=C/CN(C)C)=O)OC)N=CC3C#N)C=C2)Cl
CHEMBL3233774,8.0,EGFR,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(CCC=NCC4COC4)=O
CHEMBL2064515,6.6,EGFR,C1=C(C2=NN=C(O2)SCC=3C=CC(=CC3)C4=CC=C(C=C4)C#N)C=CC5=C1OCO5
